"user_id","order_id","order_date","shipping_date","order_year","order_month","days_to_ship","shipping_speed","product_id","product_name","price_usd","price_category","platform","country_code"
"693058f1","b9c453731d345417","2019-01-13","2019-01-14",2019,1,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"7bb6dc3e","96b67ade02052866","2019-01-13","2019-01-16",2019,1,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"85e5e567","bea1082168856954","2019-01-13","2019-01-15",2019,1,2,"Fast","8d0d","Nintendo Switch","153.91","High","Website","EE"
"a50655f6","d6793a92a4e69866","2019-01-13","2019-01-16",2019,1,3,"Standard","8d0d","Nintendo Switch","152.19","High","Website","JP"
"e61f0ae3","f9beee5e4de97209","2019-01-13","2019-01-14",2019,1,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"3ca7980d","9b5b9a15a1527581","2019-01-14","2019-01-15",2019,1,1,"Fast","891b","27in 4K Gaming Monitor","314.30","High","Website","TZ"
"4b43bb52","bcaa8249c4933445","2019-01-14","2019-01-17",2019,1,3,"Standard","891b","27in 4K Gaming Monitor","428.12","High","Website","JP"
"273a5639","f46237f270618893","2019-01-14","2019-01-17",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"54f794f4","751b1b13aa337395","2019-01-14","2019-01-15",2019,1,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"553d00e9","61d82fbd55437501","2019-01-14","2019-01-15",2019,1,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"6bc1bb19","b5aa164427246490","2019-01-14","2019-01-16",2019,1,2,"Fast","8d0d","Nintendo Switch","171.79","High","Website","GB"
"85e7e071","a7713c3c28656958","2019-01-14","2019-01-15",2019,1,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","BR"
"86ef1ef9","6fe437c43c957381","2019-01-14","2019-01-17",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"86ef1ef9","6fe437c43c957382","2019-01-14","2019-01-17",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"c76630e6","e9a27b00deb84359","2019-01-14","2019-01-15",2019,1,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"ef58e072","85ed503be1e101124","2019-01-14","2019-01-17",2019,1,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"ef58e072","85ed503be1e101125","2019-01-14","2019-01-17",2019,1,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"fae901d4","e9f2a52b6e2106012","2019-01-14","2019-01-15",2019,1,1,"Fast","8d0d","Nintendo Switch","139.04","High","Website","PL"
"fc6d09dc","eb1a40f04bf106618","2019-01-14","2019-01-17",2019,1,3,"Standard","8d0d","Nintendo Switch","179.40","High","Website","DK"
"616b2bf5","aab753f0fd642337","2019-01-15","2019-01-18",2019,1,3,"Standard","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"85f3deff","910c35725f256995","2019-01-15","2019-01-17",2019,1,2,"Fast","891b","27in 4K Gaming Monitor","405.46","High","Website","AU"
"1d9bea80","6cb7398a79a15145","2019-01-15","2019-01-17",2019,1,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"21916f83","8c5111dda5e16672","2019-01-15","2019-01-17",2019,1,2,"Fast","54ed","Sony PlayStation 5 Bundle","1800.00","High","Website","US"
"5e7909ed","7828f5432e141175","2019-01-15","2019-01-18",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"de43e7ca","7f6c0e98bb293932","2019-01-15","2019-01-16",2019,1,1,"Fast","891b","27in 4K Gaming Monitor","389.34","High","Website","US"
"85c6635c","78a757c799856898","2019-01-15","2019-01-17",2019,1,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","19.20","Low","Website","US"
"e7bb580e","b386ad8565e97889","2019-01-15","2019-01-16",2019,1,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"f8dcaf6a","bbf87e352c8105137","2019-01-15","2019-01-18",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"307d09bd","cfd9314a12622709","2019-01-16","2019-01-19",2019,1,3,"Standard","891b","27in 4K Gaming Monitor","278.54","High","Website","CA"
"03afc5a8","79cc34e4c674658","2019-01-16","2019-01-18",2019,1,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","CZ"
"0903192c","762137e74066727","2019-01-16","2019-01-19",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","RS"
"55ce8b9c","ae90d479a9737716","2019-01-16","2019-01-17",2019,1,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"5819cab5","a5109f8299b38587","2019-01-16","2019-01-18",2019,1,2,"Fast","8d0d","Nintendo Switch","142.80","High","Website","BR"
"637b6e34","f6c633881f943070","2019-01-16","2019-01-18",2019,1,2,"Fast","8d0d","Nintendo Switch","142.10","High","Website","AU"
"8e0dc68b","9ed4d101dca60311","2019-01-16","2019-01-18",2019,1,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"9a3ab4d0","7e7d8850c3965210","2019-01-16","2019-01-17",2019,1,1,"Fast","8d0d","Nintendo Switch","178.74","High","Website","GB"
"bd28d0ef","62d9bc8d5f280068","2019-01-16","2019-01-17",2019,1,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","25.69","Low","Website","GB"
"d06ecc22","cfd8c67573888034","2019-01-16","2019-01-19",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"db8e7592","b6485bfd8fa92780","2019-01-16","2019-01-19",2019,1,3,"Standard","e682","Nintendo Switch","153.91","High","Website","GR"
"dbbe237d","b7c5d4649b892871","2019-01-16","2019-01-18",2019,1,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"e8555ba2","fabdd39691398142","2019-01-16","2019-01-19",2019,1,3,"Standard","54ed","Sony PlayStation 5 Bundle","1835.92","High","Website","US"
"f4c39cc3","c53ff20ca02103451","2019-01-16","2019-01-18",2019,1,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"ffcf8a1c","c9b502434b1108033","2019-01-16","2019-01-19",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"ffcf8a1c","c9b502434b1108034","2019-01-16","2019-01-19",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"6f50894d","60f32f622b248002","2019-01-17","2019-01-20",2019,1,3,"Standard","891b","27in 4K Gaming Monitor","336.40","High","Website","US"
"2ca457de","f7c1d97ca2421071","2019-01-17","2019-01-19",2019,1,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"34b8bc48","a728888fe2b24382","2019-01-17","2019-01-18",2019,1,1,"Fast","04ac","Lenovo IdeaPad Gaming 3","1215.57","High","Website","IL"
"368487a9","9c06c590d0725062","2019-01-17","2019-01-18",2019,1,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","22.31","Low","Website","IT"
"4f3e6574","5180b9a0d7835156","2019-01-17","2019-01-19",2019,1,2,"Fast","8d0d","Nintendo Switch","181.01","High","Website","DK"
"5120e978","e90af97b41d35907","2019-01-17","2019-01-20",2019,1,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","UY"
"73c68ea9","e32f01189d649722","2019-01-17","2019-01-19",2019,1,2,"Fast","8d0d","Nintendo Switch","154.25","High","Website","IT"
"90eca615","55fa660118f61454","2019-01-17","2019-01-19",2019,1,2,"Fast","8d0d","Nintendo Switch","180.17","High","Website","DK"
"a0ff764b","b6b5a6ef1c768110","2019-01-17","2019-01-20",2019,1,3,"Standard","8d0d","Nintendo Switch","142.80","High","Website","BA"
"a2dd926f","fd54616b1c868895","2019-01-17","2019-01-19",2019,1,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"a5c9a124","daa48ca78ef70246","2019-01-17","2019-01-18",2019,1,1,"Fast","8d0d","Nintendo Switch","155.42","High","Website","FR"
"aa2b1ac8","e8ab36b1f1272141","2019-01-17","2019-01-18",2019,1,1,"Fast","2997","JBL Quantum 100 Gaming Headset","18.61","Low","Mobile App","NL"
"b2d144bd","b5bf59efbdf75791","2019-01-17","2019-01-20",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"bc381ee0","9e96e4e63af79705","2019-01-17","2019-01-20",2019,1,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","21.74","Low","Website","JP"
"ce3bd150","83cee15aee187137","2019-01-17","2019-01-20",2019,1,3,"Standard","8d0d","Nintendo Switch","130.83","High","Website","ES"
"cef45cfc","545b56e3bc987457","2019-01-17","2019-01-18",2019,1,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","ZA"
"4131fe8b","5d42a80990532042","2019-01-17","2019-01-19",2019,1,2,"Fast","ab5d","27in 4K Gaming Monitor","359.98","High","Mobile App","US"
"9f21687f","e47bb09d01467270","2019-01-18","2019-01-20",2019,1,2,"Fast","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"ca34d566","c26f639f15485475","2019-01-18","2019-01-19",2019,1,1,"Fast","891b","27in 4K Gaming Monitor","418.69","High","Website","GB"
"ca34d566","c26f639f15485476","2019-01-18","2019-01-19",2019,1,1,"Fast","891b","27in 4K Gaming Monitor","418.69","High","Website","GB"
"03f10bfe","d350b7332ef4769","2019-01-18","2019-01-21",2019,1,3,"Standard","8d0d","Nintendo Switch","155.42","High","Website","SI"
"03f10bfe","d350b7332ef4770","2019-01-18","2019-01-21",2019,1,3,"Standard","8d0d","Nintendo Switch","155.42","High","Website","SI"
"0c124194","77c1a6a11ce7947","2019-01-18","2019-01-20",2019,1,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"24b778b7","fa7109ed88817836","2019-01-18","2019-01-21",2019,1,3,"Standard","8d0d","Nintendo Switch","155.42","High","Website","FR"
"28a979c1","69987e95dee19440","2019-01-18","2019-01-21",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","HU"
"2cd3fe7f","761df558c2321158","2019-01-18","2019-01-20",2019,1,2,"Fast","54ed","Sony PlayStation 5 Bundle","1977.56","High","Website","SE"
"84e56d81","5f49e754f0456546","2019-01-18","2019-01-19",2019,1,1,"Fast","9ef0","Lenovo IdeaPad Gaming 3","1198.00","High","Website","US"
"8677ee25","dca5c245daa57187","2019-01-18","2019-01-19",2019,1,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"8677ee25","dca5c245daa57188","2019-01-18","2019-01-19",2019,1,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"b735b7c7","6655587b01e77616","2019-01-18","2019-01-19",2019,1,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","18.20","Low","Website","PL"
"c6ba60e1","9c0dc698ccd84063","2019-01-18","2019-01-19",2019,1,1,"Fast","8d0d","Nintendo Switch","149.58","High","Website","CA"
"cca9c4d8","63ad1c2cb0586453","2019-01-18","2019-01-21",2019,1,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","GH"
"d035cb41","b618e3f5c2587957","2019-01-18","2019-01-21",2019,1,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","TW"
"dd50e4ca","d706e576a1e93519","2019-01-18","2019-01-20",2019,1,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"4ff3ef89","a2527a5cfc835450","2019-01-19","2019-01-21",2019,1,2,"Fast","891b","27in 4K Gaming Monitor","311.94","High","Website","GB"
"4ff3ef89","a2527a5cfc835451","2019-01-19","2019-01-21",2019,1,2,"Fast","891b","27in 4K Gaming Monitor","311.94","High","Website","GB"
"553fe9b1","d6745323bd937510","2019-01-19","2019-01-21",2019,1,2,"Fast","891b","27in 4K Gaming Monitor","256.96","High","Website","US"
"1b362056","d6209a1f36b14064","2019-01-19","2019-01-20",2019,1,1,"Fast","8d0d","Nintendo Switch","155.42","High","Website","FR"
"1b362056","d6209a1f36b14065","2019-01-19","2019-01-20",2019,1,1,"Fast","8d0d","Nintendo Switch","155.42","High","Website","FR"
"1c4defc4","a57dd04ad6a14550","2019-01-19","2019-01-20",2019,1,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","19.20","Low","Website","US"
"1fa4c98a","e20edb914cc15951","2019-01-19","2019-01-21",2019,1,2,"Fast","8d0d","Nintendo Switch","142.80","High","Website","US"
"2270a0c1","636666aa3c916976","2019-01-19","2019-01-20",2019,1,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"2270a0c1","636666aa3c916977","2019-01-19","2019-01-20",2019,1,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"3c7e1ae4","bf5cfba622c27491","2019-01-19","2019-01-21",2019,1,2,"Fast","8e5d","Nintendo Switch","169.84","High","Mobile App","US"
"553fe9b1","d6745323bd937511","2019-01-19","2019-01-21",2019,1,2,"Fast","891b","27in 4K Gaming Monitor","256.96","High","Website","US"
"a288b2fa","9cd0852399968744","2019-01-19","2019-01-21",2019,1,2,"Fast","891b","27in 4K Gaming Monitor","480.00","High","Website","HU"
"5196702b","d15018523a636059","2019-01-19","2019-01-22",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"e8f4f34b","cea73614d8a98382","2019-01-19","2019-01-20",2019,1,1,"Fast","891b","27in 4K Gaming Monitor","375.06","High","Website","US"
"6f72a136","65a91326b6448052","2019-01-19","2019-01-22",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","NZ"
"6f72a136","65a91326b6448053","2019-01-19","2019-01-22",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","NZ"
"8b1b0c88","b69767f8be359108","2019-01-19","2019-01-21",2019,1,2,"Fast","04ac","Lenovo IdeaPad Gaming 3","1145.44","High","Website","US"
"a6384959","8660a84461570425","2019-01-19","2019-01-22",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"abd8f94f","691c385e24d72836","2019-01-19","2019-01-22",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"af7de6d2","d2dd8e864db74357","2019-01-19","2019-01-22",2019,1,3,"Standard","8d0d","Nintendo Switch","155.42","High","Website","FR"
"b40153de","51dd696931a76293","2019-01-19","2019-01-21",2019,1,2,"Fast","8d0d","Nintendo Switch","153.91","High","Website","DE"
"b650ecf4","c10a65cdb9277239","2019-01-19","2019-01-20",2019,1,1,"Fast","8d0d","Nintendo Switch","183.59","High","Website","IL"
"c6c62af0","c652d77459f84083","2019-01-19","2019-01-22",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"d4be2b9c","8c6c27ea8f989776","2019-01-19","2019-01-20",2019,1,1,"Fast","8d0d","Nintendo Switch","84.00","Medium","Website","US"
"ea2ad1cc","e728185940d98924","2019-01-19","2019-01-20",2019,1,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"52623a19","949fed642a656987","2019-01-19","2019-01-21",2019,1,2,"Fast","ab5d","27in 4K Gaming Monitor","366.57","High","Mobile App","MX"
"77847ea0","949fed642a656988","2019-01-19","2019-01-21",2019,1,2,"Fast","ab5d","27in 4K Gaming Monitor","366.57","High","Mobile App","MX"
"66946129","aadf31938d21749","2019-01-20","2019-01-21",2019,1,1,"Fast","891b","27in 4K Gaming Monitor","451.00","High","Website","US"
"134fc032","a2e2f33165310900","2019-01-20","2019-01-23",2019,1,3,"Standard","891b","27in 4K Gaming Monitor","347.44","High","Website","US"
"2b94c0cf","67a458a5d3c20626","2019-01-20","2019-01-22",2019,1,2,"Fast","891b","27in 4K Gaming Monitor","480.00","High","Website","NZ"
"a6ff6556","6b841b418ac70755","2019-01-20","2019-01-22",2019,1,2,"Fast","891b","27in 4K Gaming Monitor","360.15","High","Website","AT"
"d2fe183b","d382c8e34df89053","2019-01-20","2019-01-21",2019,1,1,"Fast","891b","27in 4K Gaming Monitor","479.61","High","Website","GB"
"43870794","7625b91e18a1153","2019-01-20","2019-01-22",2019,1,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","BR"
"10f04edc","86cfe902dd89969","2019-01-20","2019-01-22",2019,1,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"18a2cab3","cb47f4635ee13012","2019-01-20","2019-01-21",2019,1,1,"Fast","8d0d","Nintendo Switch","175.10","High","Website","GB"
"24dc46a0","e0f92efaea517895","2019-01-20","2019-01-23",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"665d2de7","b889e6002e944247","2019-01-20","2019-01-21",2019,1,1,"Fast","8d0d","Nintendo Switch","150.44","High","Website","US"
"685b278c","87fb9b49c3045029","2019-01-20","2019-01-22",2019,1,2,"Fast","8d0d","Nintendo Switch","175.10","High","Website","GB"
"685b278c","87fb9b49c3045030","2019-01-20","2019-01-22",2019,1,2,"Fast","8d0d","Nintendo Switch","175.10","High","Website","GB"
"6c26f6d7","9fd3c4feee046673","2019-01-20","2019-01-22",2019,1,2,"Fast","22ea","Acer Nitro V Gaming Laptop","702.38","High","Website","GB"
"6fd6840c","d140a53c50a48224","2019-01-20","2019-01-22",2019,1,2,"Fast","8d0d","Nintendo Switch","137.60","High","Website","CH"
"726f2542","589bcc4ac2b49146","2019-01-20","2019-01-23",2019,1,3,"Standard","8d0d","Nintendo Switch","175.10","High","Website","GB"
"8919564f","e9eb716fb8b58231","2019-01-20","2019-01-22",2019,1,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","HK"
"9a585d46","5d898afc43d65259","2019-01-20","2019-01-23",2019,1,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"a082c099","98e6470123067889","2019-01-20","2019-01-21",2019,1,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"aed9582b","b7a245cf76f74110","2019-01-20","2019-01-21",2019,1,1,"Fast","8d0d","Nintendo Switch","115.86","High","Website","SG"
"bd6bb4ba","557accf78cf80187","2019-01-20","2019-01-21",2019,1,1,"Fast","8d0d","Nintendo Switch","153.91","High","Website","DE"
"bd6bb4ba","557accf78cf80188","2019-01-20","2019-01-21",2019,1,1,"Fast","8d0d","Nintendo Switch","153.91","High","Website","DE"
"45cec068","e049ec7b69031325","2019-01-21","2019-01-24",2019,1,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"47af6b40","98ccf0734b032054","2019-01-21","2019-01-24",2019,1,3,"Standard","8d0d","Nintendo Switch","151.92","High","Website","GB"
"647dfd5c","bd215e80bab43470","2019-01-21","2019-01-22",2019,1,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","19.25","Low","Website","CA"
"8866f09f","848a0700beb57955","2019-01-21","2019-01-23",2019,1,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"97114c5e","ab1ae4e905e63995","2019-01-21","2019-01-23",2019,1,2,"Fast","8d0d","Nintendo Switch","151.83","High","Website","SE"
"a2d55227","8d0aa1e3fc368878","2019-01-21","2019-01-24",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"b058a258","c97f76a76cf74746","2019-01-21","2019-01-23",2019,1,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"b4ebe018","c36a1ddec3276636","2019-01-21","2019-01-24",2019,1,3,"Standard","8d0d","Nintendo Switch","149.58","High","Website","CA"
"be5fde32","e47c1afb3a780586","2019-01-21","2019-01-24",2019,1,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"dba238a9","9547219730592819","2019-01-21","2019-01-24",2019,1,3,"Standard","8e5d","Nintendo Switch","170.84","High","Mobile App","US"
"e1486441","8a7fc59682295206","2019-01-21","2019-01-24",2019,1,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","22.36","Low","Website","ES"
"e729917a","a1fdf63caea97642","2019-01-21","2019-01-22",2019,1,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"efae9b9f","b289819a541101268","2019-01-21","2019-01-23",2019,1,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"585c921c","79dc8a7a5bf38666","2019-01-22","2019-01-24",2019,1,2,"Fast","891b","27in 4K Gaming Monitor","445.18","High","Website","KR"
"a66a8340","6f389b2910870517","2019-01-22","2019-01-25",2019,1,3,"Standard","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"47562582","68929c163171236","2019-01-22","2019-01-25",2019,1,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","16.83","Low","Website","AU"
"192baf69","545afcccf5813212","2019-01-22","2019-01-24",2019,1,2,"Fast","8d0d","Nintendo Switch","148.83","High","Website","GB"
"19ee2d59","79c8e9b537f13528","2019-01-22","2019-01-24",2019,1,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"31c8454b","f3d306e00f823238","2019-01-22","2019-01-23",2019,1,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"4115de67","f6a31a744d529418","2019-01-22","2019-01-23",2019,1,1,"Fast","8e5d","Nintendo Switch","172.16","High","Mobile App","US"
